vehicle classification-image02.png,0,0,0,0
vehicle classification-image02.png,0,0,0,0
thumb.jpg,0,0,0,0
thumb.jpg,23,4,0,1
thumb.jpg,23,4,0,1
thumb.jpg,23,4,0,1
